Condition_Year_Make_Model,Price,Dealer_Make,Dealer,Vin,Stock
new 2024 ram 2500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 jeep grand wagoneer series iii obsidian,"$118,255","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand wagoneer series ii obsidian,"$105,635","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler rubicon 392 final edition,"$106,580","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 118' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 118' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 118' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 118' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 118' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited 4x2,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 136' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 136' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 136' w,"$51,845","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 136' w,"$51,845","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 136' w,"$51,845","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 136' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 136' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 136' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van low roof 136' w,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited 4x4,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 2500 tradesman cargo van high roof 159',,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 2500 tradesman cargo van high roof 159',,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited 4x4,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler 4xe 4-door sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler 4xe 4-door sport s,"$57,245","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn quad cab 4x4 6'4' box,"$57,340","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn quad cab 4x4 6'4' box,"$57,390","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep gladiator rubicon 4x4,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler 4xe 4-door sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler 4xe 4-door sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 1500 tradesman cargo van high roof 136',,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 3500 chassis cab 3500 tradesman crew cab chassis 4x4 60' ca,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 3500 chassis cab 3500 tradesman crew cab chassis 4x4 60' ca,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 3500 chassis cab 3500 tradesman crew cab chassis 4x4 60' ca,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 3500 chassis cab tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wagoneer s limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wagoneer s limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wagoneer s limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wagoneer s limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler rubicon x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 3500 tradesman cargo van high roof 159',,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 3500 tradesman cargo van high roof 159',"$68,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 3500 tradesman cargo van high roof 159',"$68,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,"$68,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 tradesman crew cab 4x4 8' box,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 3500 tradesman cargo van high roof 159',,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster promaster 3500 tradesman cargo van high roof 159',,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 tradesman crew cab 4x4 8' box,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 tradesman crew cab 4x4 8' box,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wagoneer s launch edition,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 3500 chassis cab tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wagoneer s launch edition,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 3500 chassis cab 3500 tradesman crew cab chassis 4x4 60' ca,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 4500 chassis cab 4500 tradesman chassis crew cab 4x4 60' ca,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 dodge charger 2-door daytona r/t awd,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 dodge durango gt rwd,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l overland 4x4,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler 4xe 4-door sport s,"$57,245","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler 4xe 4-door backcountry,"$74,365","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler 4xe 4-door backcountry,"$74,365","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 3500 limited mega cab 4x4 6'4 box,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 chrysler voyager,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 dodge durango r/t plus awd,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2023 ram 1500 classic tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 dodge durango gt plus,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 1500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 3500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram promaster cargo van slt,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tradesman,"$57,380","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tradesman,"$57,430","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 dodge durango r/t plus,"$57,780","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 warlock,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram promaster cargo van tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 3500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 3500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 2500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2023 ram 2500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 dodge charger daytona r/t,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2023 ram 2500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 dodge charger daytona r/t,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 3500 chassis cab tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,"$64,860","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 dodge charger daytona r/t,"$64,880","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,"$64,910","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 2500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 2500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 dodge charger daytona r/t,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 3500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 2500 tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 rebel,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,"$75,035","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,"$75,390","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,"$75,540","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 5500 chassis cab tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 rebel,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 rebel,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 rebel,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 5500 chassis cab tradesman,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 rebel,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 rebel,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 5500 chassis cab laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 2500 power wagon,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 ram 2500 power wagon,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,"$81,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 laramie,"$82,135","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 dodge charger daytona scat pack,"$82,970","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 rho,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 laramie,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tungsten,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tungsten,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tungsten,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tungsten,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tungsten,"$91,255","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tungsten,"$91,255","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tungsten,"$91,450","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 tungsten,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 3500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 2500 limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass sport,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass sport,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass sport,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass sport,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,"$32,355","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,"$32,355","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,"$32,440","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep compass latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 fiat 500e,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l laredo,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 chrysler voyager lx,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee laredo,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee laredo,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee laredo x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l laredo x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee laredo x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l laredo x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,"$47,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep gladiator nighthawk,"$47,330","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler sport,"$47,440","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep gladiator sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 chrysler pacifica select,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 chrysler pacifica select,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep gladiator sport s,"$49,645","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep gladiator sport s,"$49,645","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,"$49,695","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l altitude x,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep gladiator willys,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep gladiator willys,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,"$55,830","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited,"$55,860","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler sport s,"$56,135","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler sahara,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep wrangler 4xe sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,"$58,555","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,"$58,555","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,"$58,555","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2025 jeep grand cherokee l limited,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
new 2024 jeep wrangler sahara,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,
