Price,Dealer_Make,Dealer,Vin,Stock,CPOV,Condition,Year,Make,Model,Trim
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,4500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,4500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
"$90,585","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
"$78,085","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,3500,chassis cab slt
"$78,560","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,4500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,3500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,5500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,5500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,2500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,5500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,5500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,Jeep,Grand wagoneer,l series ii
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,rebel
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,2500,laramie
"$118,255","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,Jeep,Grand wagoneer,series iii obsidian
"$105,635","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand wagoneer,series ii obsidian
"$106,580","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,rubicon 392 final edition
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 118' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 118' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 118' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 118' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 118' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,l limited 4x2
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 136' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 136' w
"$51,845","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 136' w
"$51,845","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 136' w
"$51,845","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 136' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 136' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 136' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 136' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van low roof 136' w
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,limited 4x4
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,2500 tradesman cargo van high roof 159'
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,2500 tradesman cargo van high roof 159'
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,limited 4x4
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,4xe 4-door sport s
"$57,245","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,4xe 4-door sport s
"$57,340","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn quad cab 4x4 6'4' box
"$57,390","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn quad cab 4x4 6'4' box
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Gladiator,rubicon 4x4
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,4xe 4-door sport s
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,4xe 4-door sport s
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,1500 tradesman cargo van high roof 136'
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,chassis cab 3500 tradesman crew cab chassis 4x4 60' ca
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,chassis cab 3500 tradesman crew cab chassis 4x4 60' ca
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,chassis cab 3500 tradesman crew cab chassis 4x4 60' ca
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wagoneer,s limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wagoneer,s limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wagoneer,s limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wagoneer,s limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,rubicon x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,3500 tradesman cargo van high roof 159'
"$68,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,3500 tradesman cargo van high roof 159'
"$68,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,3500 tradesman cargo van high roof 159'
"$68,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,tradesman crew cab 4x4 8' box
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,3500 tradesman cargo van high roof 159'
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster promaster,3500 tradesman cargo van high roof 159'
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,tradesman crew cab 4x4 8' box
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,tradesman crew cab 4x4 8' box
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wagoneer,s launch edition
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wagoneer,s launch edition
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,chassis cab 3500 tradesman crew cab chassis 4x4 60' ca
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,4500,chassis cab 4500 tradesman chassis crew cab 4x4 60' ca
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Dodge,Charger,2-door daytona r/t awd
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Dodge,Durango,gt rwd
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,l overland 4x4
"$57,245","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,4xe 4-door sport s
"$74,365","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,4xe 4-door backcountry
"$74,365","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,4xe 4-door backcountry
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,limited mega cab 4x4 6'4 box
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Chrysler,Voyager,
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Dodge,Durango,r/t plus awd
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2023,RAM,1500,classic tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Dodge,Durango,gt plus
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,1500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,3500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,Promaster cargo,van slt
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tradesman
"$57,380","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tradesman
"$57,430","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tradesman
"$57,780","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Dodge,Durango,r/t plus
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,warlock
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,Promaster cargo,van tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,3500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,3500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,2500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2023,RAM,2500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Dodge,Charger,daytona r/t
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2023,RAM,2500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Dodge,Charger,daytona r/t
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,3500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
"$64,860","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
"$64,880","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Dodge,Charger,daytona r/t
"$64,910","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,2500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,2500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,Dodge,Charger,daytona r/t
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,3500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,2500,tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,rebel
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
"$75,035","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
"$75,390","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
"$75,540","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,5500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,rebel
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,rebel
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,rebel
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,5500,chassis cab tradesman
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,rebel
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,rebel
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,5500,chassis cab laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,2500,power wagon
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,RAM,2500,power wagon
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
"$81,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
"$82,135","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,laramie
"$82,970","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Dodge,Charger,daytona scat pack
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,rho
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,laramie
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
"$91,255","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
"$91,255","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
"$91,450","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,tungsten
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,3500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,2500,limited
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,RAM,1500,big horn
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,sport
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,sport
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,sport
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,sport
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
"$32,355","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
"$32,355","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
"$32,440","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Compass,latitude
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2024,FIAT,500e,
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,l laredo
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Chrysler,Voyager,lx
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,laredo
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,laredo
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,laredo x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,l laredo x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,laredo x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,sport s
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,l laredo x
"$47,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
"$47,330","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Gladiator,nighthawk
"$47,440","['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Wrangler,sport
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Gladiator,sport s
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Chrysler,Pacifica,select
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Chrysler,Pacifica,select
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,l altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",1,,,0,New,2025,Jeep,Grand cherokee,altitude x
